hmm_id,K,pair_id,contrast,pair_role,n_train,method,alpha,beta,shape_rmse,excess_ce_H,recovery_ratio,test_ce_h1,bayes_ce_h1,test_ce_h2,bayes_ce_h2,test_ce_h3,bayes_ce_h3,test_ce_h4,bayes_ce_h4
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,128,interpolated_backoff,1.0,20.0,0.0220516242262708,0.0327915815511832,-22.114237638711817,1.6569099324136476,1.6550004099930342,1.6601589661009604,1.6537703575796874,1.6693093915266233,1.6536723418286978,1.6864559293468275,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,additive,0.1,,0.0891961615792105,0.1126396410344259,-82.04981456694297,1.6566803332843258,1.6550004099930342,1.6590658658120856,1.6537703575796874,1.6769307815218846,1.6536723418286978,1.7663039888300702,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,0.1,1.0,0.0633735275686994,0.081863053377778,-59.014695902937376,1.6566800968870463,1.6550004099930342,1.6589871358118138,1.6537703575796874,1.6742100967430356,1.6536723418286978,1.7355274011734223,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,0.1,5.0,0.0401285771330935,0.0536768791852284,-37.918935679344415,1.6566791704544412,1.6550004099930342,1.6587701729311293,1.6537703575796874,1.6703634140521824,1.6536723418286978,1.7073412269808728,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,0.1,20.0,0.0214593055829001,0.0305252186301669,-20.59305461516924,1.656675964625698,1.6550004099930342,1.6583559774788303,1.6537703575796874,1.6658443239784568,1.6536723418286978,1.6841895664258113,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,additive,0.5,,0.0515037824751006,0.0670550525954261,-47.93504289287343,1.6566752016516384,1.6550004099930342,1.6586593681020627,1.6537703575796874,1.6710145879274607,1.6536723418286978,1.7207194003910704,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,0.5,1.0,0.040578669467698,0.0540150040917497,-38.175152517237365,1.656674973729519,1.6550004099930342,1.658626299952889,1.6537703575796874,1.6698669993138433,1.6536723418286978,1.707679351887394,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,0.5,5.0,0.0286752051990818,0.0395233424689935,-27.329273530792506,1.6566740810180174,1.6550004099930342,1.658511986857665,1.6537703575796874,1.667765301447326,1.6536723418286978,1.693187690264638,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,0.5,20.0,0.0170225480723543,0.0249619819468671,-16.43286566535745,1.6566709991322408,1.6550004099930342,1.6582198996256927,1.6537703575796874,1.6646407751943348,1.6536723418286978,1.6786263297425117,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,additive,1.0,,0.0476279154003158,0.0623361910308175,-44.40740902554285,1.6566694783434026,1.6550004099930342,1.658547499947376,1.6537703575796874,1.6704000967518229,1.6536723418286978,1.716000538826462,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,1.0,1.0,0.0384571537590936,0.0513672248644081,-36.197650448436896,1.656669260261562,1.6550004099930342,1.6585198300572297,1.6537703575796874,1.669365102073063,1.6536723418286978,1.7050315726600525,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,1.0,5.0,0.0277351232411386,0.0382951043895085,-26.41422349348151,1.6566684067021038,1.6550004099930342,1.6584218120738587,1.6537703575796874,1.667401045393297,1.6536723418286978,1.6919594521851529,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,256,interpolated_backoff,1.0,20.0,0.0166063419787259,0.024390005576091,-16.008898913253383,1.6566654687119011,1.6550004099930342,1.6581591142261627,1.6537703575796874,1.664401849344708,1.6536723418286978,1.6780543533717354,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,512,additive,0.1,,0.057094758047774,0.0717350423206726,-51.581068137761775,1.6564838748764603,1.6550004099930342,1.6568542253838994,1.6537703575796874,1.667175282253385,1.6536723418286978,1.725399390116317,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,512,interpolated_backoff,0.1,1.0,0.0432005488971471,0.0552760468869244,-39.2620475246693,1.656483857192732,1.6550004099930342,1.6568473427397643,1.6537703575796874,1.6659743980493396,1.6536723418286978,1.7089403946825688,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,512,interpolated_backoff,0.1,5.0,0.0289875206978763,0.0382287270333578,-26.50272165360097,1.656483790299679,1.6550004099930342,1.6568212122365895,1.6537703575796874,1.6640909589406858,1.6536723418286978,1.6918930748290022,1.6536643477956443
confirm_K3_i000079,3,occupancy_K3_p01,occupancy_contrast,low,512,interpolated_backoff,0.1,20.0,0.0166457124590833,0.0231714730123444,-15.232993742234717,1.656483593715912,1.6550004099930342,1.6567388167836117,1.6537703575796874,1.6616854734464466,1.6536723418286978,1.6768358208079888,1.6536643477956443
